source,provider_match_id,source_url,date,competition,team,opponent,is_home,xg,xg_raw,possession_pct,possession_pct_raw,total_shots,total_shots_raw,shots_on_target,shots_on_target_raw,big_chances,big_chances_raw,corners,corners_raw,passes,passes_raw,passes_completed,passes_attempted,yellow_cards,yellow_cards_raw,xgot,xgot_raw,shots_off_target,shots_off_target_raw,blocked_shots,blocked_shots_raw,shots_inside_box,shots_inside_box_raw,shots_outside_box,shots_outside_box_raw,woodwork,woodwork_raw,touches_opposition_box,touches_opposition_box_raw,accurate_through_passes,accurate_through_passes_raw,offsides,offsides_raw,free_kicks,free_kicks_raw,long_passes,long_passes_raw,long_passes_completed,long_passes_attempted,final_third_passes,final_third_passes_raw,final_third_passes_completed,final_third_passes_attempted,crosses,crosses_raw,crosses_completed,crosses_attempted,xa,xa_raw,throw_ins,throw_ins_raw,fouls,fouls_raw,tackles,tackles_raw,tackles_completed,tackles_attempted,duels_won,duels_won_raw,clearances,clearances_raw,interceptions,interceptions_raw,errors_leading_to_shot,errors_leading_to_shot_raw,errors_leading_to_goal,errors_leading_to_goal_raw,goalkeeper_saves,goalkeeper_saves_raw,xgot_faced,xgot_faced_raw,goals_prevented,goals_prevented_raw,opponent_is_home,opponent_xg,opponent_possession_pct,opponent_total_shots,opponent_shots_on_target,opponent_big_chances,opponent_corners,opponent_passes,opponent_passes_completed,opponent_passes_attempted,opponent_yellow_cards,opponent_xgot,opponent_shots_off_target,opponent_blocked_shots,opponent_shots_inside_box,opponent_shots_outside_box,opponent_woodwork,opponent_touches_opposition_box,opponent_accurate_through_passes,opponent_offsides,opponent_free_kicks,opponent_long_passes,opponent_long_passes_completed,opponent_long_passes_attempted,opponent_final_third_passes,opponent_final_third_passes_completed,opponent_final_third_passes_attempted,opponent_crosses,opponent_crosses_completed,opponent_crosses_attempted,opponent_xa,opponent_throw_ins,opponent_fouls,opponent_tackles,opponent_tackles_completed,opponent_tackles_attempted,opponent_duels_won,opponent_clearances,opponent_interceptions,opponent_errors_leading_to_shot,opponent_errors_leading_to_goal,opponent_goalkeeper_saves,opponent_xgot_faced,opponent_goals_prevented,xg_diff,possession_pct_diff,total_shots_diff,shots_on_target_diff,big_chances_diff,corners_diff,passes_diff,passes_completed_diff,passes_attempted_diff,yellow_cards_diff,xgot_diff,shots_off_target_diff,blocked_shots_diff,shots_inside_box_diff,shots_outside_box_diff,woodwork_diff,touches_opposition_box_diff,accurate_through_passes_diff,offsides_diff,free_kicks_diff,long_passes_diff,long_passes_completed_diff,long_passes_attempted_diff,final_third_passes_diff,final_third_passes_completed_diff,final_third_passes_attempted_diff,crosses_diff,crosses_completed_diff,crosses_attempted_diff,xa_diff,throw_ins_diff,fouls_diff,tackles_diff,tackles_completed_diff,tackles_attempted_diff,duels_won_diff,clearances_diff,interceptions_diff,errors_leading_to_shot_diff,errors_leading_to_goal_diff,goalkeeper_saves_diff,xgot_faced_diff,goals_prevented_diff,source_team_page,red_cards,red_cards_raw,opponent_red_cards,red_cards_diff
flashscore,bFrzZGnb,https://www.flashscore.com/match/football/france-QkGeVG1n/scotland-fZRU25WH/summary/stats/overall/?mid=bFrzZGnb,2023-10-17,,France,Scotland,1,,,54.0,54%,17.0,17,8.0,8,,,2.0,2,,,,,0.0,0.0,,,5.0,5,4.0,4.0,,,,,,,,,,,4.0,4,23.0,23,,,,,,,,,,,,,,,12.0,PASSES 12,13.0,DEFENSE 13,,,,,,,,,,,,,,,3.0,GOALKEEPING 3,,,,,0,,46.0,6.0,4.0,,1.0,,,,3.0,,2.0,0.0,,,,,,1.0,17.0,,,,,,,,,,,14.0,23.0,,,,,,,,,4.0,,,,8.0,11.0,4.0,,1.0,,,,-3.0,,3.0,4.0,,,,,,3.0,6.0,,,,,,,,,,,-2.0,-10.0,,,,,,,,,-1.0,,,France,,,,
flashscore,bFrzZGnb,https://www.flashscore.com/match/football/france-QkGeVG1n/scotland-fZRU25WH/summary/stats/overall/?mid=bFrzZGnb,2023-10-17,,Scotland,France,0,,,46.0,46%,6.0,6,4.0,4,,,1.0,1,,,,,3.0,3.0,,,2.0,2,0.0,0.0,,,,,,,,,,,1.0,1,17.0,17,,,,,,,,,,,,,,,14.0,14,23.0,23,,,,,,,,,,,,,,,4.0,4,,,,,1,,54.0,17.0,8.0,,2.0,,,,0.0,,5.0,4.0,,,,,,4.0,23.0,,,,,,,,,,,12.0,13.0,,,,,,,,,3.0,,,,-8.0,-11.0,-4.0,,-1.0,,,,3.0,,-3.0,-4.0,,,,,,-3.0,-6.0,,,,,,,,,,,2.0,10.0,,,,,,,,,1.0,,,France,,,,
flashscore,QsfPyK5g,https://www.flashscore.com/match/football/france-QkGeVG1n/netherlands-WYintcWb/summary/stats/overall/?mid=QsfPyK5g,2023-10-13,,France,Netherlands,1,0.63,0.63,45.0,45%,8.0,8,4.0,4,,,2.0,2,86.0,86% (416/484),416.0,484.0,2.0,2.0,,,3.0,3,1.0,1.0,,,,,,,,,,,5.0,5,11.0,11,,,,,,,,,,,,,,,,,14.0,DEFENSE 14,,,,,,,,,,,,,,,5.0,GOALKEEPING 5,,,,,0,0.78,55.0,15.0,7.0,,3.0,88.0,519.0,589.0,2.0,,3.0,5.0,,,,,,2.0,18.0,,,,,,,,,,,,9.0,,,,,,,,,3.0,,,-0.15,-10.0,-7.0,-3.0,,-1.0,-2.0,-103.0,-105.0,0.0,,0.0,-4.0,,,,,,3.0,-7.0,,,,,,,,,,,,5.0,,,,,,,,,2.0,,,France,,,,
flashscore,QsfPyK5g,https://www.flashscore.com/match/football/france-QkGeVG1n/netherlands-WYintcWb/summary/stats/overall/?mid=QsfPyK5g,2023-10-13,,Netherlands,France,0,0.78,0.78,55.0,55%,15.0,15,7.0,7,,,3.0,3,88.0,88% (519/589),519.0,589.0,2.0,2.0,,,3.0,3,5.0,5.0,,,,,,,,,,,2.0,2,18.0,18,,,,,,,,,,,,,,,,,9.0,9,,,,,,,,,,,,,,,3.0,3,,,,,1,0.63,45.0,8.0,4.0,,2.0,86.0,416.0,484.0,2.0,,3.0,1.0,,,,,,5.0,11.0,,,,,,,,,,,,14.0,,,,,,,,,5.0,,,0.15,10.0,7.0,3.0,,1.0,2.0,103.0,105.0,0.0,,0.0,4.0,,,,,,-3.0,7.0,,,,,,,,,,,,-5.0,,,,,,,,,-2.0,,,France,,,,
flashscore,UcPmqiXH,https://www.flashscore.com/match/football/france-QkGeVG1n/germany-ptQide1O/summary/stats/overall/?mid=UcPmqiXH,2023-09-12,,France,Germany,1,,,50.0,50%,6.0,6,2.0,2,,,0.0,0,87.0,87% (503/581),503.0,581.0,2.0,2.0,,,2.0,2,2.0,2.0,,,,,,,,,,,1.0,1,11.0,11,,,,,,,,,,,,,,,,,12.0,DEFENSE 12,,,,,,,,,,,,,,,5.0,GOALKEEPING 5,,,,,0,,50.0,11.0,6.0,,5.0,91.0,511.0,561.0,0.0,,4.0,1.0,,,,,,0.0,12.0,,,,,,,,,,,,11.0,,,,,,,,,0.0,,,,0.0,-5.0,-4.0,,-5.0,-4.0,-8.0,20.0,2.0,,-2.0,1.0,,,,,,1.0,-1.0,,,,,,,,,,,,1.0,,,,,,,,,5.0,,,France,,,,
flashscore,UcPmqiXH,https://www.flashscore.com/match/football/france-QkGeVG1n/germany-ptQide1O/summary/stats/overall/?mid=UcPmqiXH,2023-09-12,,Germany,France,0,,,50.0,50%,11.0,11,6.0,6,,,5.0,5,91.0,91% (511/561),511.0,561.0,0.0,0.0,,,4.0,4,1.0,1.0,,,,,,,,,,,0.0,0,12.0,12,,,,,,,,,,,,,,,,,11.0,11,,,,,,,,,,,,,,,0.0,0,,,,,1,,50.0,6.0,2.0,,0.0,87.0,503.0,581.0,2.0,,2.0,2.0,,,,,,1.0,11.0,,,,,,,,,,,,12.0,,,,,,,,,5.0,,,,0.0,5.0,4.0,,5.0,4.0,8.0,-20.0,-2.0,,2.0,-1.0,,,,,,-1.0,1.0,,,,,,,,,,,,-1.0,,,,,,,,,-5.0,,,France,,,,
flashscore,W0CxXeKO,https://www.flashscore.com/match/football/france-QkGeVG1n/ireland-Gfyqk1aG/summary/stats/overall/?mid=W0CxXeKO,2023-09-07,,France,Ireland,1,1.87,1.87,65.0,65%,25.0,25,5.0,5,,,6.0,6,91.0,91% (702/771),702.0,771.0,2.0,2.0,,,10.0,10,10.0,10.0,,,,,,,,,,,3.0,3,12.0,12,,,,,,,,,,,,,,,,,11.0,DEFENSE 11,,,,,,,,,,,,,,,2.0,GOALKEEPING 2,,,,,0,0.67,35.0,6.0,2.0,,2.0,83.0,291.0,352.0,1.0,,2.0,2.0,,,,,,1.0,15.0,,,,,,,,,,,,9.0,,,,,,,,,3.0,,,1.2000000000000002,30.0,19.0,3.0,,4.0,8.0,411.0,419.0,1.0,,8.0,8.0,,,,,,2.0,-3.0,,,,,,,,,,,,2.0,,,,,,,,,-1.0,,,France,,,,
flashscore,W0CxXeKO,https://www.flashscore.com/match/football/france-QkGeVG1n/ireland-Gfyqk1aG/summary/stats/overall/?mid=W0CxXeKO,2023-09-07,,Ireland,France,0,0.67,0.67,35.0,35%,6.0,6,2.0,2,,,2.0,2,83.0,83% (291/352),291.0,352.0,1.0,1.0,,,2.0,2,2.0,2.0,,,,,,,,,,,1.0,1,15.0,15,,,,,,,,,,,,,,,,,9.0,9,,,,,,,,,,,,,,,3.0,3,,,,,1,1.87,65.0,25.0,5.0,,6.0,91.0,702.0,771.0,2.0,,10.0,10.0,,,,,,3.0,12.0,,,,,,,,,,,,11.0,,,,,,,,,2.0,,,-1.2000000000000002,-30.0,-19.0,-3.0,,-4.0,-8.0,-411.0,-419.0,-1.0,,-8.0,-8.0,,,,,,-2.0,3.0,,,,,,,,,,,,-2.0,,,,,,,,,1.0,,,France,,,,
flashscore,Y5jLeucP,https://www.flashscore.com/match/football/france-QkGeVG1n/greece-COuk57Ci/summary/stats/overall/?mid=Y5jLeucP,2023-06-19,,France,Greece,1,2.28,2.28,59.0,59%,19.0,19,5.0,5,,,4.0,4,91.0,91% (641/706),641.0,706.0,0.0,0.0,,,7.0,7,7.0,7.0,,,,,,,,,,,0.0,0,9.0,9,,,,,,,,,,,,,,,,,9.0,DEFENSE 9,,,,,,,,,,,,,,,2.0,GOALKEEPING 2,,,,,0,0.21,41.0,6.0,2.0,,3.0,81.0,344.0,426.0,4.0,,1.0,3.0,,,,,,0.0,9.0,,,,,,,,,,,,10.0,,,,,,,,,4.0,,,2.07,18.0,13.0,3.0,,1.0,10.0,297.0,280.0,-4.0,,6.0,4.0,,,,,,0.0,0.0,,,,,,,,,,,,-1.0,,,,,,,,,-2.0,,,France,0.0,0.0,1.0,-1.0
flashscore,Y5jLeucP,https://www.flashscore.com/match/football/france-QkGeVG1n/greece-COuk57Ci/summary/stats/overall/?mid=Y5jLeucP,2023-06-19,,Greece,France,0,0.21,0.21,41.0,41%,6.0,6,2.0,2,,,3.0,3,81.0,81% (344/426),344.0,426.0,4.0,4.0,,,1.0,1,3.0,3.0,,,,,,,,,,,0.0,0,9.0,9,,,,,,,,,,,,,,,,,10.0,10,,,,,,,,,,,,,,,4.0,4,,,,,1,2.28,59.0,19.0,5.0,,4.0,91.0,641.0,706.0,0.0,,7.0,7.0,,,,,,0.0,9.0,,,,,,,,,,,,9.0,,,,,,,,,2.0,,,-2.07,-18.0,-13.0,-3.0,,-1.0,-10.0,-297.0,-280.0,4.0,,-6.0,-4.0,,,,,,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,France,1.0,1.0,0.0,1.0
flashscore,rgLT3xkn,https://www.flashscore.com/match/football/france-QkGeVG1n/gibraltar-CEihsqe7/summary/stats/overall/?mid=rgLT3xkn,2023-06-16,,France,Gibraltar,1,0.05,0.05,29.0,29%,3.0,3,0.0,0,,,2.0,2,64.0,64% (123/191),123.0,191.0,,,,,3.0,3,0.0,0.0,,,,,,,,,,,3.0,3,6.0,6,,,,,,,,,,,,,,,,,4.0,DEFENSE 4,,,,,,,,,,,,,,,6.0,GOALKEEPING 6,,,,,0,3.79,71.0,32.0,9.0,,11.0,91.0,775.0,849.0,,,15.0,8.0,,,,,,2.0,6.0,,,,,,,,,,,,6.0,,,,,,,,,0.0,,,-3.74,-42.0,-29.0,-9.0,,-9.0,-27.0,-652.0,-658.0,,,-12.0,-8.0,,,,,,1.0,0.0,,,,,,,,,,,,-2.0,,,,,,,,,6.0,,,France,,,,
flashscore,rgLT3xkn,https://www.flashscore.com/match/football/france-QkGeVG1n/gibraltar-CEihsqe7/summary/stats/overall/?mid=rgLT3xkn,2023-06-16,,Gibraltar,France,0,3.79,3.79,71.0,71%,32.0,32,9.0,9,,,11.0,11,91.0,91% (775/849),775.0,849.0,,,,,15.0,15,8.0,8.0,,,,,,,,,,,2.0,2,6.0,6,,,,,,,,,,,,,,,,,6.0,6,,,,,,,,,,,,,,,0.0,0,,,,,1,0.05,29.0,3.0,0.0,,2.0,64.0,123.0,191.0,,,3.0,0.0,,,,,,3.0,6.0,,,,,,,,,,,,4.0,,,,,,,,,6.0,,,3.74,42.0,29.0,9.0,,9.0,27.0,652.0,658.0,,,12.0,8.0,,,,,,-1.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,-6.0,,,France,,,,
flashscore,rutekwzg,https://www.flashscore.com/match/football/france-QkGeVG1n/ireland-Gfyqk1aG/summary/stats/overall/?mid=rutekwzg,2023-03-27,,France,Ireland,1,0.51,0.51,39.0,39%,11.0,11,2.0,2,,,8.0,8,81.0,81% (289/358),289.0,358.0,4.0,4.0,,,3.0,3,6.0,6.0,,,,,,,,,,,2.0,2,11.0,11,,,,,,,,,,,,,,,22.0,22,18.0,DEFENSE 18,,,,,,,,,,,,,,,2.0,GOALKEEPING 2,,,,,0,0.88,61.0,10.0,3.0,,2.0,89.0,590.0,661.0,1.0,,3.0,4.0,,,,,,1.0,20.0,,,,,,,,,,,19.0,11.0,,,,,,,,,2.0,,,-0.37,-22.0,1.0,-1.0,,6.0,-8.0,-301.0,-303.0,3.0,,0.0,2.0,,,,,,1.0,-9.0,,,,,,,,,,,3.0,7.0,,,,,,,,,0.0,,,France,,,,
flashscore,rutekwzg,https://www.flashscore.com/match/football/france-QkGeVG1n/ireland-Gfyqk1aG/summary/stats/overall/?mid=rutekwzg,2023-03-27,,Ireland,France,0,0.88,0.88,61.0,61%,10.0,10,3.0,3,,,2.0,2,89.0,89% (590/661),590.0,661.0,1.0,1.0,,,3.0,3,4.0,4.0,,,,,,,,,,,1.0,1,20.0,20,,,,,,,,,,,,,,,19.0,19,11.0,11,,,,,,,,,,,,,,,2.0,2,,,,,1,0.51,39.0,11.0,2.0,,8.0,81.0,289.0,358.0,4.0,,3.0,6.0,,,,,,2.0,11.0,,,,,,,,,,,22.0,18.0,,,,,,,,,2.0,,,0.37,22.0,-1.0,1.0,,-6.0,8.0,301.0,303.0,-3.0,,0.0,-2.0,,,,,,-1.0,9.0,,,,,,,,,,,-3.0,-7.0,,,,,,,,,0.0,,,France,,,,
flashscore,Ic8YXy5I,https://www.flashscore.com/match/football/france-QkGeVG1n/netherlands-WYintcWb/summary/stats/overall/?mid=Ic8YXy5I,2023-03-24,,France,Netherlands,1,1.71,1.71,45.0,45%,12.0,12,8.0,8,,,3.0,3,92.0,92% (238/259),238.0,259.0,4.0,4.0,,,3.0,3,1.0,1.0,,,,,,,,,,,2.0,2,19.0,19,,,,,,,,,,,,,,,14.0,14,12.0,DEFENSE 12,,,,,,,,,,,,,,,5.0,GOALKEEPING 5,,,,,0,1.69,55.0,11.0,5.0,,5.0,90.0,287.0,319.0,2.0,,3.0,3.0,,,,,,0.0,19.0,,,,,,,,,,,17.0,14.0,,,,,,,,,4.0,,,0.02,-10.0,1.0,3.0,,-2.0,2.0,-49.0,-60.0,2.0,,0.0,-2.0,,,,,,2.0,0.0,,,,,,,,,,,-3.0,-2.0,,,,,,,,,1.0,,,France,,,,
flashscore,Ic8YXy5I,https://www.flashscore.com/match/football/france-QkGeVG1n/netherlands-WYintcWb/summary/stats/overall/?mid=Ic8YXy5I,2023-03-24,,Netherlands,France,0,1.69,1.69,55.0,55%,11.0,11,5.0,5,,,5.0,5,90.0,90% (287/319),287.0,319.0,2.0,2.0,,,3.0,3,3.0,3.0,,,,,,,,,,,0.0,0,19.0,19,,,,,,,,,,,,,,,17.0,17,14.0,14,,,,,,,,,,,,,,,4.0,4,,,,,1,1.71,45.0,12.0,8.0,,3.0,92.0,238.0,259.0,4.0,,3.0,1.0,,,,,,2.0,19.0,,,,,,,,,,,14.0,12.0,,,,,,,,,5.0,,,-0.02,10.0,-1.0,-3.0,,2.0,-2.0,49.0,60.0,-2.0,,0.0,2.0,,,,,,-2.0,0.0,,,,,,,,,,,3.0,2.0,,,,,,,,,-1.0,,,France,,,,
flashscore,rBfk6fO7,https://www.flashscore.com/match/football/argentina-f9OppQjp/france-QkGeVG1n/summary/stats/overall/?mid=rBfk6fO7,2022-12-18,,Argentina,France,1,,,54.0,54%,21.0,21,9.0,9,,,6.0,6,84.0,84% (544/648),544.0,648.0,4.0,4.0,,,9.0,9,3.0,3.0,,,,,,,,,,,4.0,4,22.0,22,,,,,,,,,,,,,,,25.0,25,26.0,DEFENSE 26,,,,,,,,,,,,,,,2.0,GOALKEEPING 2,,,,,0,,46.0,10.0,5.0,,5.0,81.0,419.0,516.0,3.0,,3.0,2.0,,,,,,4.0,28.0,,,,,,,,,,,22.0,19.0,,,,,,,,,6.0,,,,8.0,11.0,4.0,,1.0,3.0,125.0,132.0,1.0,,6.0,1.0,,,,,,0.0,-6.0,,,,,,,,,,,3.0,7.0,,,,,,,,,-4.0,,,France,,,,
flashscore,rBfk6fO7,https://www.flashscore.com/match/football/argentina-f9OppQjp/france-QkGeVG1n/summary/stats/overall/?mid=rBfk6fO7,2022-12-18,,France,Argentina,0,,,46.0,46%,10.0,10,5.0,5,,,5.0,5,81.0,81% (419/516),419.0,516.0,3.0,3.0,,,3.0,3,2.0,2.0,,,,,,,,,,,4.0,4,28.0,28,,,,,,,,,,,,,,,22.0,22,19.0,19,,,,,,,,,,,,,,,6.0,6,,,,,1,,54.0,21.0,9.0,,6.0,84.0,544.0,648.0,4.0,,9.0,3.0,,,,,,4.0,22.0,,,,,,,,,,,25.0,26.0,,,,,,,,,2.0,,,,-8.0,-11.0,-4.0,,-1.0,-3.0,-125.0,-132.0,-1.0,,-6.0,-1.0,,,,,,0.0,6.0,,,,,,,,,,,-3.0,-7.0,,,,,,,,,4.0,,,France,,,,
flashscore,M9g47WCj,https://www.flashscore.com/match/football/france-QkGeVG1n/morocco-IDKYO3R8/summary/stats/overall/?mid=M9g47WCj,2022-12-14,,France,Morocco,1,,,39.0,39%,14.0,14,2.0,2,,,2.0,2,86.0,86% (307/358),307.0,358.0,0.0,0.0,,,8.0,8,4.0,4.0,,,,,,,,,,,4.0,4,13.0,13,,,,,,,,,,,,,,,14.0,14,11.0,DEFENSE 11,,,,,,,,,,,,,,,1.0,GOALKEEPING 1,,,,,0,,61.0,13.0,1.0,,3.0,89.0,518.0,583.0,1.0,,6.0,6.0,,,,,,3.0,15.0,,,,,,,,,,,18.0,11.0,,,,,,,,,0.0,,,,-22.0,1.0,1.0,,-1.0,-3.0,-211.0,-225.0,-1.0,,2.0,-2.0,,,,,,1.0,-2.0,,,,,,,,,,,-4.0,0.0,,,,,,,,,1.0,,,France,,,,
flashscore,M9g47WCj,https://www.flashscore.com/match/football/france-QkGeVG1n/morocco-IDKYO3R8/summary/stats/overall/?mid=M9g47WCj,2022-12-14,,Morocco,France,0,,,61.0,61%,13.0,13,1.0,1,,,3.0,3,89.0,89% (518/583),518.0,583.0,1.0,1.0,,,6.0,6,6.0,6.0,,,,,,,,,,,3.0,3,15.0,15,,,,,,,,,,,,,,,18.0,18,11.0,11,,,,,,,,,,,,,,,0.0,0,,,,,1,,39.0,14.0,2.0,,2.0,86.0,307.0,358.0,0.0,,8.0,4.0,,,,,,4.0,13.0,,,,,,,,,,,14.0,11.0,,,,,,,,,1.0,,,,22.0,-1.0,-1.0,,1.0,3.0,211.0,225.0,1.0,,-2.0,2.0,,,,,,-1.0,2.0,,,,,,,,,,,4.0,0.0,,,,,,,,,-1.0,,,France,,,,
flashscore,2g49AZK4,https://www.flashscore.com/match/football/england-j9N9ZNFA/france-QkGeVG1n/summary/stats/overall/?mid=2g49AZK4,2022-12-10,,England,France,1,,,57.0,57%,14.0,14,6.0,6,,,5.0,5,89.0,89% (453/508),453.0,508.0,1.0,1.0,,,4.0,4,4.0,4.0,,,,,,,,,,,1.0,1,14.0,14,,,,,,,,,,,,,,,16.0,16,10.0,DEFENSE 10,,,,,,,,,,,,,,,3.0,GOALKEEPING 3,,,,,0,,43.0,9.0,5.0,,2.0,84.0,310.0,369.0,3.0,,3.0,1.0,,,,,,2.0,11.0,,,,,,,,,,,14.0,14.0,,,,,,,,,5.0,,,,14.0,5.0,1.0,,3.0,5.0,143.0,139.0,-2.0,,1.0,3.0,,,,,,-1.0,3.0,,,,,,,,,,,2.0,-4.0,,,,,,,,,-2.0,,,France,,,,
flashscore,2g49AZK4,https://www.flashscore.com/match/football/england-j9N9ZNFA/france-QkGeVG1n/summary/stats/overall/?mid=2g49AZK4,2022-12-10,,France,England,0,,,43.0,43%,9.0,9,5.0,5,,,2.0,2,84.0,84% (310/369),310.0,369.0,3.0,3.0,,,3.0,3,1.0,1.0,,,,,,,,,,,2.0,2,11.0,11,,,,,,,,,,,,,,,14.0,14,14.0,14,,,,,,,,,,,,,,,5.0,5,,,,,1,,57.0,14.0,6.0,,5.0,89.0,453.0,508.0,1.0,,4.0,4.0,,,,,,1.0,14.0,,,,,,,,,,,16.0,10.0,,,,,,,,,3.0,,,,-14.0,-5.0,-1.0,,-3.0,-5.0,-143.0,-139.0,2.0,,-1.0,-3.0,,,,,,1.0,-3.0,,,,,,,,,,,-2.0,4.0,,,,,,,,,2.0,,,France,,,,
flashscore,Cj8sxDv9,https://www.flashscore.com/match/football/france-QkGeVG1n/poland-2HzmcynI/summary/stats/overall/?mid=Cj8sxDv9,2022-12-04,,France,Poland,1,,,55.0,55%,16.0,16,7.0,7,,,7.0,7,89.0,89% (481/540),481.0,540.0,1.0,1.0,,,7.0,7,2.0,2.0,,,,,,,,,,,3.0,3,8.0,8,,,,,,,,,,,,,,,19.0,19,10.0,DEFENSE 10,,,,,,,,,,,,,,,2.0,GOALKEEPING 2,,,,,0,,45.0,11.0,3.0,,1.0,84.0,391.0,466.0,2.0,,5.0,3.0,,,,,,1.0,11.0,,,,,,,,,,,13.0,8.0,,,,,,,,,4.0,,,,10.0,5.0,4.0,,6.0,5.0,90.0,74.0,-1.0,,2.0,-1.0,,,,,,2.0,-3.0,,,,,,,,,,,6.0,2.0,,,,,,,,,-2.0,,,France,,,,
flashscore,Cj8sxDv9,https://www.flashscore.com/match/football/france-QkGeVG1n/poland-2HzmcynI/summary/stats/overall/?mid=Cj8sxDv9,2022-12-04,,Poland,France,0,,,45.0,45%,11.0,11,3.0,3,,,1.0,1,84.0,84% (391/466),391.0,466.0,2.0,2.0,,,5.0,5,3.0,3.0,,,,,,,,,,,1.0,1,11.0,11,,,,,,,,,,,,,,,13.0,13,8.0,8,,,,,,,,,,,,,,,4.0,4,,,,,1,,55.0,16.0,7.0,,7.0,89.0,481.0,540.0,1.0,,7.0,2.0,,,,,,3.0,8.0,,,,,,,,,,,19.0,10.0,,,,,,,,,2.0,,,,-10.0,-5.0,-4.0,,-6.0,-5.0,-90.0,-74.0,1.0,,-2.0,1.0,,,,,,-2.0,3.0,,,,,,,,,,,-6.0,-2.0,,,,,,,,,2.0,,,France,,,,
flashscore,0hE7gRJ8,https://www.flashscore.com/match/football/france-QkGeVG1n/tunisia-QqZVYk95/summary/stats/overall/?mid=0hE7gRJ8,2022-11-30,,France,Tunisia,1,,,34.0,34%,5.0,5,3.0,3,,,7.0,7,81.0,81% (266/328),266.0,328.0,1.0,1.0,,,2.0,2,0.0,0.0,,,,,,,,,,,3.0,3,8.0,8,,,,,,,,,,,,,,,30.0,30,14.0,DEFENSE 14,,,,,,,,,,,,,,,3.0,GOALKEEPING 3,,,,,0,,66.0,9.0,3.0,,8.0,89.0,566.0,636.0,0.0,,4.0,2.0,,,,,,2.0,17.0,,,,,,,,,,,27.0,6.0,,,,,,,,,2.0,,,,-32.0,-4.0,0.0,,-1.0,-8.0,-300.0,-308.0,1.0,,-2.0,-2.0,,,,,,1.0,-9.0,,,,,,,,,,,3.0,8.0,,,,,,,,,1.0,,,France,,,,
flashscore,0hE7gRJ8,https://www.flashscore.com/match/football/france-QkGeVG1n/tunisia-QqZVYk95/summary/stats/overall/?mid=0hE7gRJ8,2022-11-30,,Tunisia,France,0,,,66.0,66%,9.0,9,3.0,3,,,8.0,8,89.0,89% (566/636),566.0,636.0,0.0,0.0,,,4.0,4,2.0,2.0,,,,,,,,,,,2.0,2,17.0,17,,,,,,,,,,,,,,,27.0,27,6.0,6,,,,,,,,,,,,,,,2.0,2,,,,,1,,34.0,5.0,3.0,,7.0,81.0,266.0,328.0,1.0,,2.0,0.0,,,,,,3.0,8.0,,,,,,,,,,,30.0,14.0,,,,,,,,,3.0,,,,32.0,4.0,0.0,,1.0,8.0,300.0,308.0,-1.0,,2.0,2.0,,,,,,-1.0,9.0,,,,,,,,,,,-3.0,-8.0,,,,,,,,,-1.0,,,France,,,,
flashscore,M1F3f742,https://www.flashscore.com/match/football/denmark-0KUdxQVi/france-QkGeVG1n/summary/stats/overall/?mid=M1F3f742,2022-11-26,,Denmark,France,1,,,49.0,49%,21.0,21,6.0,6,,,6.0,6,87.0,87% (437/503),437.0,503.0,1.0,1.0,,,8.0,8,7.0,7.0,,,,,,,,,,,1.0,1,10.0,10,,,,,,,,,,,,,,,22.0,22,4.0,DEFENSE 4,,,,,,,,,,,,,,,1.0,GOALKEEPING 1,,,,,0,,51.0,10.0,2.0,,4.0,88.0,473.0,537.0,2.0,,6.0,2.0,,,,,,1.0,5.0,,,,,,,,,,,22.0,9.0,,,,,,,,,4.0,,,,-2.0,11.0,4.0,,2.0,-1.0,-36.0,-34.0,-1.0,,2.0,5.0,,,,,,0.0,5.0,,,,,,,,,,,0.0,-5.0,,,,,,,,,-3.0,,,France,,,,
flashscore,M1F3f742,https://www.flashscore.com/match/football/denmark-0KUdxQVi/france-QkGeVG1n/summary/stats/overall/?mid=M1F3f742,2022-11-26,,France,Denmark,0,,,51.0,51%,10.0,10,2.0,2,,,4.0,4,88.0,88% (473/537),473.0,537.0,2.0,2.0,,,6.0,6,2.0,2.0,,,,,,,,,,,1.0,1,5.0,5,,,,,,,,,,,,,,,22.0,22,9.0,9,,,,,,,,,,,,,,,4.0,4,,,,,1,,49.0,21.0,6.0,,6.0,87.0,437.0,503.0,1.0,,8.0,7.0,,,,,,1.0,10.0,,,,,,,,,,,22.0,4.0,,,,,,,,,1.0,,,,2.0,-11.0,-4.0,,-2.0,1.0,36.0,34.0,1.0,,-2.0,-5.0,,,,,,0.0,-5.0,,,,,,,,,,,0.0,5.0,,,,,,,,,3.0,,,France,,,,
